2023-04-21 00:12:12,211,0
2023-04-21 00:12:13,212,0
2023-04-21 00:12:15,213,0
2023-04-21 00:12:16,214,0
2023-04-21 00:12:17,215,0
2023-04-21 00:12:18,216,0
2023-04-21 00:12:20,217,0
2023-04-21 00:12:22,218,0
2023-04-21 00:12:24,219,0
2023-04-21 00:12:26,220,0
2023-04-21 00:12:28,221,0
2023-04-21 00:12:29,222,0
2023-04-21 00:12:31,223,0
2023-04-21 00:12:33,224,0
2023-04-21 00:12:35,225,0
2023-04-21 00:12:37,226,0
2023-04-21 00:12:39,227,0
2023-04-21 00:12:41,228,0
2023-04-21 00:12:43,229,0
2023-04-21 00:12:45,230,0
2023-04-21 00:12:47,231,0
2023-04-21 00:12:48,232,0
2023-04-21 00:12:50,233,0
2023-04-21 00:12:52,234,0
2023-04-21 00:12:53,235,0
2023-04-21 00:12:55,236,0
2023-04-21 00:12:56,237,0
2023-04-21 00:12:58,238,0
2023-04-21 00:13:00,239,0
2023-04-21 00:13:02,240,0
2023-04-21 00:13:04,241,0
2023-04-21 00:13:06,242,0
2023-04-21 00:13:07,243,0
2023-04-21 00:13:09,244,0
2023-04-21 00:13:11,245,0
2023-04-21 00:13:13,246,0
2023-04-21 00:13:14,247,0
2023-04-21 00:13:16,248,0
2023-04-21 00:13:18,249,0
2023-04-21 00:13:19,250,0
2023-04-21 00:13:21,251,0
2023-04-21 00:13:22,252,0
2023-04-21 00:13:24,253,0
2023-04-21 00:13:26,254,0
2023-04-21 00:13:28,255,0
2023-04-21 00:13:29,256,0
2023-04-21 00:13:31,257,0
2023-04-21 00:13:32,258,0
2023-04-21 00:13:33,259,0
2023-04-21 00:13:35,260,0
2023-04-21 00:13:37,261,0
2023-04-21 00:13:39,262,0
2023-04-21 00:13:41,263,0
2023-04-21 00:13:42,264,0
2023-04-21 00:13:43,265,0
2023-04-21 00:13:45,266,0
2023-04-21 00:13:47,267,0
2023-04-21 00:13:48,268,0
2023-04-21 00:13:50,269,0
2023-04-21 00:13:51,270,0
2023-04-21 00:13:53,271,0
2023-04-21 00:13:55,272,0
2023-04-21 00:13:57,273,0
2023-04-21 00:13:59,274,0
2023-04-21 00:14:00,275,0
2023-04-21 00:14:02,276,0
2023-04-21 00:14:03,277,0
2023-04-21 00:14:05,278,0
2023-04-21 00:14:07,279,0
2023-04-21 00:14:08,280,0
2023-04-21 00:14:10,281,0
2023-04-21 00:14:12,282,0
2023-04-21 00:14:14,283,0
2023-04-21 00:14:15,284,0
2023-04-21 00:14:17,285,0
2023-04-21 00:14:19,286,0
2023-04-21 00:14:20,287,0
2023-04-21 00:14:21,288,0
2023-04-21 00:14:23,289,0
2023-04-21 00:14:25,290,0
2023-04-21 00:14:26,291,0
2023-04-21 00:14:28,292,0
2023-04-21 00:14:29,293,0
2023-04-21 00:14:31,294,0
2023-04-21 00:14:33,295,0
2023-04-21 00:14:35,296,0
2023-04-21 00:14:36,297,0
2023-04-21 00:14:38,298,0
2023-04-21 00:14:40,299,0
2023-04-21 00:14:41,300,0
2023-04-21 00:14:43,301,0
2023-04-21 00:14:45,302,0
2023-04-21 00:14:46,303,0
2023-04-21 00:14:48,304,0
2023-04-21 00:14:50,305,0
2023-04-21 00:14:52,306,0
2023-04-21 00:14:53,307,0
2023-04-21 00:14:55,308,0
2023-04-21 00:14:57,309,0
2023-04-21 00:14:59,310,0
2023-04-21 00:15:01,311,0
2023-04-21 00:15:04,312,1
2023-04-21 00:15:06,313,0
2023-04-21 00:15:08,314,0
2023-04-21 00:15:10,315,0
2023-04-21 00:15:12,316,0
2023-04-21 00:15:13,317,0
2023-04-21 00:15:15,318,0
2023-04-21 00:15:17,319,0
2023-04-21 00:15:19,320,0
2023-04-21 00:15:20,321,0
2023-04-21 00:15:22,322,0
2023-04-21 00:15:24,323,0
2023-04-21 00:15:25,324,0
2023-04-21 00:15:26,325,0
2023-04-21 00:15:28,326,0
2023-04-21 00:15:31,327,0
2023-04-21 00:15:33,328,0
2023-04-21 00:15:34,329,0
2023-04-21 00:15:36,330,0
2023-04-21 00:15:38,331,0
2023-04-21 00:15:40,332,0
2023-04-21 00:15:42,333,0
2023-04-21 00:15:43,334,0
2023-04-21 00:15:44,335,0
2023-04-21 00:15:46,336,0
2023-04-21 00:15:48,337,0
2023-04-21 00:15:49,338,0
2023-04-21 00:15:50,339,0
2023-04-21 00:15:52,340,0
2023-04-21 00:15:54,341,0
2023-04-21 00:15:56,342,0
2023-04-21 00:15:57,343,0
2023-04-21 00:15:59,344,0
2023-04-21 00:16:01,345,0
2023-04-21 00:16:03,346,0
2023-04-21 00:16:04,347,0
2023-04-21 00:16:05,348,0
2023-04-21 00:16:06,349,0
2023-04-21 00:16:08,350,0
2023-04-21 00:16:10,351,0
2023-04-21 00:16:12,352,0
2023-04-21 00:16:14,353,0
2023-04-21 00:16:15,354,0
2023-04-21 00:16:17,355,0
2023-04-21 00:16:19,356,0
2023-04-21 00:16:20,357,0
2023-04-21 00:16:21,358,0
2023-04-21 00:16:23,359,0
2023-04-21 00:16:24,360,0
2023-04-21 00:16:26,361,0
2023-04-21 00:16:27,362,0
2023-04-21 00:16:28,363,0
2023-04-21 00:16:30,364,0
2023-04-21 00:16:32,365,0
2023-04-21 00:16:34,366,0
2023-04-21 00:16:36,367,0
2023-04-21 00:16:37,368,0
2023-04-21 00:16:38,369,0
2023-04-21 00:16:40,370,0
2023-04-21 00:16:41,371,0
2023-04-21 00:16:43,372,0
2023-04-21 00:16:44,373,0
2023-04-21 00:16:46,374,0
2023-04-21 00:16:48,375,0
2023-04-21 00:16:50,376,0
2023-04-21 00:16:52,377,0
2023-04-21 00:16:54,378,0
2023-04-21 00:16:55,379,0
2023-04-21 00:16:57,380,0
2023-04-21 00:16:58,381,0
2023-04-21 00:17:00,382,0
2023-04-21 00:17:02,383,0
2023-04-21 00:17:03,384,0
2023-04-21 00:17:05,385,0
2023-04-21 00:17:07,386,0
2023-04-21 00:17:09,387,0
2023-04-21 00:17:11,388,0
2023-04-21 00:17:13,389,0
2023-04-21 00:17:15,390,0
2023-04-21 00:17:16,391,0
2023-04-21 00:17:18,392,0
2023-04-21 00:17:20,393,0
2023-04-21 00:17:21,394,0
2023-04-21 00:17:22,395,0
2023-04-21 00:17:24,396,0
2023-04-21 00:17:26,397,0
2023-04-21 00:17:27,398,0
2023-04-21 00:17:29,399,0
2023-04-21 00:17:31,400,0
2023-04-21 00:17:33,401,0
2023-04-21 00:17:35,402,0
2023-04-21 00:17:37,403,0
2023-04-21 00:17:39,404,0
2023-04-21 00:17:41,405,0
2023-04-21 00:17:42,406,0
2023-04-21 00:17:43,407,0
2023-04-21 00:17:45,408,0
2023-04-21 00:17:46,409,0
2023-04-21 00:17:48,410,0
2023-04-21 00:17:50,411,0
2023-04-21 00:17:52,412,0
2023-04-21 00:17:54,413,0
2023-04-21 00:17:55,414,0
2023-04-21 00:17:57,415,0
2023-04-21 00:17:59,416,0
2023-04-21 00:18:01,417,0
2023-04-21 00:18:03,418,0
2023-04-21 00:18:05,419,0
2023-04-21 00:18:08,420,1
2023-04-21 00:18:09,421,0
2023-04-21 00:18:11,422,0
2023-04-21 00:18:12,423,0
2023-04-21 00:18:14,424,0
2023-04-21 00:18:16,425,0
2023-04-21 00:18:17,426,0
2023-04-21 00:18:19,427,0
2023-04-21 00:18:20,428,0
2023-04-21 00:18:21,429,0
2023-04-21 00:18:22,430,0
2023-04-21 00:18:23,431,0
2023-04-21 00:18:26,432,1
2023-04-21 00:18:27,433,0
2023-04-21 00:18:28,434,0
2023-04-21 00:18:30,435,0
